data from https://data.oecd.org/interest/long-term-interest-rates.htm#indicator-chart,,,,,,,
LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,STINT,TOT,PC_PA,M,2004-02,1.05,
USA,STINT,TOT,PC_PA,M,2004-03,1.05,
USA,STINT,TOT,PC_PA,M,2004-04,1.08,
USA,STINT,TOT,PC_PA,M,2004-05,1.2,
USA,STINT,TOT,PC_PA,M,2004-06,1.46,
USA,STINT,TOT,PC_PA,M,2004-07,1.57,
USA,STINT,TOT,PC_PA,M,2004-08,1.68,
USA,STINT,TOT,PC_PA,M,2004-09,1.86,
USA,STINT,TOT,PC_PA,M,2004-10,2.04,
USA,STINT,TOT,PC_PA,M,2004-11,2.26,
USA,STINT,TOT,PC_PA,M,2004-12,2.45,
USA,STINT,TOT,PC_PA,M,2005-01,2.61,
USA,STINT,TOT,PC_PA,M,2005-02,2.77,
USA,STINT,TOT,PC_PA,M,2005-03,2.97,
USA,STINT,TOT,PC_PA,M,2005-04,3.09,
USA,STINT,TOT,PC_PA,M,2005-05,3.22,
USA,STINT,TOT,PC_PA,M,2005-06,3.38,
USA,STINT,TOT,PC_PA,M,2005-07,3.57,
USA,STINT,TOT,PC_PA,M,2005-08,3.77,
USA,STINT,TOT,PC_PA,M,2005-09,3.87,
USA,STINT,TOT,PC_PA,M,2005-10,4.13,
USA,STINT,TOT,PC_PA,M,2005-11,4.31,
USA,STINT,TOT,PC_PA,M,2005-12,4.45,
USA,STINT,TOT,PC_PA,M,2006-01,4.56,
USA,STINT,TOT,PC_PA,M,2006-02,4.72,
USA,STINT,TOT,PC_PA,M,2006-03,4.88,
USA,STINT,TOT,PC_PA,M,2006-04,5.03,
USA,STINT,TOT,PC_PA,M,2006-05,5.15,
USA,STINT,TOT,PC_PA,M,2006-06,5.35,
USA,STINT,TOT,PC_PA,M,2006-07,5.46,
USA,STINT,TOT,PC_PA,M,2006-08,5.38,
USA,STINT,TOT,PC_PA,M,2006-09,5.34,
USA,STINT,TOT,PC_PA,M,2006-10,5.33,
USA,STINT,TOT,PC_PA,M,2006-11,5.32,
USA,STINT,TOT,PC_PA,M,2006-12,5.32,
USA,STINT,TOT,PC_PA,M,2007-01,5.32,
USA,STINT,TOT,PC_PA,M,2007-02,5.31,
USA,STINT,TOT,PC_PA,M,2007-03,5.3,
USA,STINT,TOT,PC_PA,M,2007-04,5.31,
USA,STINT,TOT,PC_PA,M,2007-05,5.31,
USA,STINT,TOT,PC_PA,M,2007-06,5.33,
USA,STINT,TOT,PC_PA,M,2007-07,5.32,
USA,STINT,TOT,PC_PA,M,2007-08,5.49,
USA,STINT,TOT,PC_PA,M,2007-09,5.46,
USA,STINT,TOT,PC_PA,M,2007-10,5.08,
USA,STINT,TOT,PC_PA,M,2007-11,4.97,
USA,STINT,TOT,PC_PA,M,2007-12,5.02,
USA,STINT,TOT,PC_PA,M,2008-01,3.84,
USA,STINT,TOT,PC_PA,M,2008-02,3.06,
USA,STINT,TOT,PC_PA,M,2008-03,2.79,
USA,STINT,TOT,PC_PA,M,2008-04,2.85,
USA,STINT,TOT,PC_PA,M,2008-05,2.66,
USA,STINT,TOT,PC_PA,M,2008-06,2.76,
USA,STINT,TOT,PC_PA,M,2008-07,2.79,
USA,STINT,TOT,PC_PA,M,2008-08,2.79,
USA,STINT,TOT,PC_PA,M,2008-09,3.59,
USA,STINT,TOT,PC_PA,M,2008-10,4.32,
USA,STINT,TOT,PC_PA,M,2008-11,2.36,
USA,STINT,TOT,PC_PA,M,2008-12,1.77,
USA,STINT,TOT,PC_PA,M,2009-01,1.02,
USA,STINT,TOT,PC_PA,M,2009-02,1.16,
USA,STINT,TOT,PC_PA,M,2009-03,1.07,
USA,STINT,TOT,PC_PA,M,2009-04,0.89,
USA,STINT,TOT,PC_PA,M,2009-05,0.57,
USA,STINT,TOT,PC_PA,M,2009-06,0.39,
USA,STINT,TOT,PC_PA,M,2009-07,0.35,
USA,STINT,TOT,PC_PA,M,2009-08,0.3,
USA,STINT,TOT,PC_PA,M,2009-09,0.25,
USA,STINT,TOT,PC_PA,M,2009-10,0.24,
USA,STINT,TOT,PC_PA,M,2009-11,0.21,
USA,STINT,TOT,PC_PA,M,2009-12,0.22,
USA,STINT,TOT,PC_PA,M,2010-01,0.2,
USA,STINT,TOT,PC_PA,M,2010-02,0.19,
USA,STINT,TOT,PC_PA,M,2010-03,0.23,
USA,STINT,TOT,PC_PA,M,2010-04,0.3,
USA,STINT,TOT,PC_PA,M,2010-05,0.45,
USA,STINT,TOT,PC_PA,M,2010-06,0.52,
USA,STINT,TOT,PC_PA,M,2010-07,0.41,
USA,STINT,TOT,PC_PA,M,2010-08,0.32,
USA,STINT,TOT,PC_PA,M,2010-09,0.28,
USA,STINT,TOT,PC_PA,M,2010-10,0.27,
USA,STINT,TOT,PC_PA,M,2010-11,0.27,
USA,STINT,TOT,PC_PA,M,2010-12,0.3,
USA,STINT,TOT,PC_PA,M,2011-01,0.29,
USA,STINT,TOT,PC_PA,M,2011-02,0.28,
USA,STINT,TOT,PC_PA,M,2011-03,0.28,
USA,STINT,TOT,PC_PA,M,2011-04,0.23,
USA,STINT,TOT,PC_PA,M,2011-05,0.21,
USA,STINT,TOT,PC_PA,M,2011-06,0.22,
USA,STINT,TOT,PC_PA,M,2011-07,0.24,
USA,STINT,TOT,PC_PA,M,2011-08,0.29,
USA,STINT,TOT,PC_PA,M,2011-09,0.33,
USA,STINT,TOT,PC_PA,M,2011-10,0.37,
USA,STINT,TOT,PC_PA,M,2011-11,0.41,
USA,STINT,TOT,PC_PA,M,2011-12,0.49,
USA,STINT,TOT,PC_PA,M,2012-01,0.4,
USA,STINT,TOT,PC_PA,M,2012-02,0.3,
USA,STINT,TOT,PC_PA,M,2012-03,0.29,
USA,STINT,TOT,PC_PA,M,2012-04,0.29,
USA,STINT,TOT,PC_PA,M,2012-05,0.29,
USA,STINT,TOT,PC_PA,M,2012-06,0.32,
USA,STINT,TOT,PC_PA,M,2012-07,0.3,
USA,STINT,TOT,PC_PA,M,2012-08,0.26,
USA,STINT,TOT,PC_PA,M,2012-09,0.24,
USA,STINT,TOT,PC_PA,M,2012-10,0.23,
USA,STINT,TOT,PC_PA,M,2012-11,0.23,
USA,STINT,TOT,PC_PA,M,2012-12,0.24,
USA,STINT,TOT,PC_PA,M,2013-01,0.23,
USA,STINT,TOT,PC_PA,M,2013-02,0.22,
USA,STINT,TOT,PC_PA,M,2013-03,0.21,
USA,STINT,TOT,PC_PA,M,2013-04,0.2,
USA,STINT,TOT,PC_PA,M,2013-05,0.2,
USA,STINT,TOT,PC_PA,M,2013-06,0.19,
USA,STINT,TOT,PC_PA,M,2013-07,0.14,
USA,STINT,TOT,PC_PA,M,2013-08,0.12,
USA,STINT,TOT,PC_PA,M,2013-09,0.11,
USA,STINT,TOT,PC_PA,M,2013-10,0.12,
USA,STINT,TOT,PC_PA,M,2013-11,0.12,
USA,STINT,TOT,PC_PA,M,2013-12,0.14,
USA,STINT,TOT,PC_PA,M,2014-01,0.12,
USA,STINT,TOT,PC_PA,M,2014-02,0.13,
USA,STINT,TOT,PC_PA,M,2014-03,0.12,
USA,STINT,TOT,PC_PA,M,2014-04,0.12,
USA,STINT,TOT,PC_PA,M,2014-05,0.11,
USA,STINT,TOT,PC_PA,M,2014-06,0.11,
USA,STINT,TOT,PC_PA,M,2014-07,0.13,
USA,STINT,TOT,PC_PA,M,2014-08,0.13,
USA,STINT,TOT,PC_PA,M,2014-09,0.12,
USA,STINT,TOT,PC_PA,M,2014-10,0.12,
USA,STINT,TOT,PC_PA,M,2014-11,0.13,
USA,STINT,TOT,PC_PA,M,2014-12,0.15,
USA,STINT,TOT,PC_PA,M,2015-01,0.16,
USA,STINT,TOT,PC_PA,M,2015-02,0.15,
USA,STINT,TOT,PC_PA,M,2015-03,0.14,
USA,STINT,TOT,PC_PA,M,2015-04,0.13,
USA,STINT,TOT,PC_PA,M,2015-05,0.15,
USA,STINT,TOT,PC_PA,M,2015-06,0.18,
USA,STINT,TOT,PC_PA,M,2015-07,0.19,
USA,STINT,TOT,PC_PA,M,2015-08,0.26,
USA,STINT,TOT,PC_PA,M,2015-09,0.27,
USA,STINT,TOT,PC_PA,M,2015-10,0.25,
USA,STINT,TOT,PC_PA,M,2015-11,0.3,
USA,STINT,TOT,PC_PA,M,2015-12,0.54,
USA,STINT,TOT,PC_PA,M,2016-01,0.57,
USA,STINT,TOT,PC_PA,M,2016-02,0.54,
USA,STINT,TOT,PC_PA,M,2016-03,0.55,
USA,STINT,TOT,PC_PA,M,2016-04,0.55,
USA,STINT,TOT,PC_PA,M,2016-05,0.57,
USA,STINT,TOT,PC_PA,M,2016-06,0.55,
USA,STINT,TOT,PC_PA,M,2016-07,0.62,
USA,STINT,TOT,PC_PA,M,2016-08,0.73,
USA,STINT,TOT,PC_PA,M,2016-09,0.75,
USA,STINT,TOT,PC_PA,M,2016-10,0.72,
USA,STINT,TOT,PC_PA,M,2016-11,0.71,
USA,STINT,TOT,PC_PA,M,2016-12,0.87,
USA,STINT,TOT,PC_PA,M,2017-01,0.9,
USA,STINT,TOT,PC_PA,M,2017-02,0.87,
USA,STINT,TOT,PC_PA,M,2017-03,0.98,
USA,STINT,TOT,PC_PA,M,2017-04,1.03,
USA,STINT,TOT,PC_PA,M,2017-05,1.05,
USA,STINT,TOT,PC_PA,M,2017-06,1.16,
USA,STINT,TOT,PC_PA,M,2017-07,1.22,
USA,STINT,TOT,PC_PA,M,2017-08,1.25,
USA,STINT,TOT,PC_PA,M,2017-09,1.25,
USA,STINT,TOT,PC_PA,M,2017-10,1.26,
USA,STINT,TOT,PC_PA,M,2017-11,1.32,
USA,STINT,TOT,PC_PA,M,2017-12,1.53,
USA,STINT,TOT,PC_PA,M,2018-01,1.67,
USA,STINT,TOT,PC_PA,M,2018-02,1.78,
USA,STINT,TOT,PC_PA,M,2018-03,2.08,
USA,STINT,TOT,PC_PA,M,2018-04,2.2,
USA,STINT,TOT,PC_PA,M,2018-05,2.16,
USA,STINT,TOT,PC_PA,M,2018-06,2.19,
USA,STINT,TOT,PC_PA,M,2018-07,2.17,
GBR,STINT,TOT,PC_PA,M,1978-01,6.1548,
GBR,STINT,TOT,PC_PA,M,1978-02,6.7603,
GBR,STINT,TOT,PC_PA,M,1978-03,6.6882,
GBR,STINT,TOT,PC_PA,M,1978-04,7.5859,
GBR,STINT,TOT,PC_PA,M,1978-05,9.122,
GBR,STINT,TOT,PC_PA,M,1978-06,9.9048,
GBR,STINT,TOT,PC_PA,M,1978-07,10.0193,
GBR,STINT,TOT,PC_PA,M,1978-08,9.3324,
GBR,STINT,TOT,PC_PA,M,1978-09,9.2947,
GBR,STINT,TOT,PC_PA,M,1978-10,10.4851,
GBR,STINT,TOT,PC_PA,M,1978-11,12.0071,
GBR,STINT,TOT,PC_PA,M,1978-12,12.3142,
GBR,STINT,TOT,PC_PA,M,1979-01,12.6094,
GBR,STINT,TOT,PC_PA,M,1979-02,13.1486,
GBR,STINT,TOT,PC_PA,M,1979-03,11.8942,
GBR,STINT,TOT,PC_PA,M,1979-04,11.5757,
GBR,STINT,TOT,PC_PA,M,1979-05,11.7254,
GBR,STINT,TOT,PC_PA,M,1979-06,13.1815,
GBR,STINT,TOT,PC_PA,M,1979-07,13.9172,
GBR,STINT,TOT,PC_PA,M,1979-08,14.0706,
GBR,STINT,TOT,PC_PA,M,1979-09,14.1391,
GBR,STINT,TOT,PC_PA,M,1979-10,14.178,
GBR,STINT,TOT,PC_PA,M,1979-11,16.2528,
GBR,STINT,TOT,PC_PA,M,1979-12,16.7368,
GBR,STINT,TOT,PC_PA,M,1980-01,17.0916,
GBR,STINT,TOT,PC_PA,M,1980-02,17.744,
GBR,STINT,TOT,PC_PA,M,1980-03,17.9933,
GBR,STINT,TOT,PC_PA,M,1980-04,17.4625,
GBR,STINT,TOT,PC_PA,M,1980-05,17.0074,
GBR,STINT,TOT,PC_PA,M,1980-06,16.7229,
GBR,STINT,TOT,PC_PA,M,1980-07,15.7615,
GBR,STINT,TOT,PC_PA,M,1980-08,16.3781,
GBR,STINT,TOT,PC_PA,M,1980-09,15.7876,
GBR,STINT,TOT,PC_PA,M,1980-10,15.8682,
GBR,STINT,TOT,PC_PA,M,1980-11,15.5852,
GBR,STINT,TOT,PC_PA,M,1980-12,14.628,
GBR,STINT,TOT,PC_PA,M,1981-01,14.1071,
GBR,STINT,TOT,PC_PA,M,1981-02,12.9516,
GBR,STINT,TOT,PC_PA,M,1981-03,12.4837,
GBR,STINT,TOT,PC_PA,M,1981-04,12.2367,
GBR,STINT,TOT,PC_PA,M,1981-05,12.3026,
GBR,STINT,TOT,PC_PA,M,1981-06,12.5519,
GBR,STINT,TOT,PC_PA,M,1981-07,13.7628,
GBR,STINT,TOT,PC_PA,M,1981-08,14.0609,
GBR,STINT,TOT,PC_PA,M,1981-09,14.832,
GBR,STINT,TOT,PC_PA,M,1981-10,16.1676,
GBR,STINT,TOT,PC_PA,M,1981-11,14.8899,
GBR,STINT,TOT,PC_PA,M,1981-12,15.3296,
GBR,STINT,TOT,PC_PA,M,1982-01,14.9531,
GBR,STINT,TOT,PC_PA,M,1982-02,14.3281,
GBR,STINT,TOT,PC_PA,M,1982-03,13.4341,
GBR,STINT,TOT,PC_PA,M,1982-04,13.6492,
GBR,STINT,TOT,PC_PA,M,1982-05,13.2352,
GBR,STINT,TOT,PC_PA,M,1982-06,12.8786,
GBR,STINT,TOT,PC_PA,M,1982-07,12.1797,
GBR,STINT,TOT,PC_PA,M,1982-08,10.9055,
GBR,STINT,TOT,PC_PA,M,1982-09,10.6129,
GBR,STINT,TOT,PC_PA,M,1982-10,9.5856,
GBR,STINT,TOT,PC_PA,M,1982-11,9.3253,
GBR,STINT,TOT,PC_PA,M,1982-12,10.5015,
GBR,STINT,TOT,PC_PA,M,1983-01,11.1524,
GBR,STINT,TOT,PC_PA,M,1983-02,11.175,
GBR,STINT,TOT,PC_PA,M,1983-03,10.8336,
GBR,STINT,TOT,PC_PA,M,1983-04,10.1489,
GBR,STINT,TOT,PC_PA,M,1983-05,10.1734,
GBR,STINT,TOT,PC_PA,M,1983-06,9.8274,
GBR,STINT,TOT,PC_PA,M,1983-07,9.8296,
GBR,STINT,TOT,PC_PA,M,1983-08,9.7734,
GBR,STINT,TOT,PC_PA,M,1983-09,9.5575,
GBR,STINT,TOT,PC_PA,M,1983-10,9.2694,
GBR,STINT,TOT,PC_PA,M,1983-11,9.2003,
GBR,STINT,TOT,PC_PA,M,1983-12,9.3391,
GBR,STINT,TOT,PC_PA,M,1984-01,9.3535,
GBR,STINT,TOT,PC_PA,M,1984-02,9.3058,
GBR,STINT,TOT,PC_PA,M,1984-03,8.841,
GBR,STINT,TOT,PC_PA,M,1984-04,8.8529,
GBR,STINT,TOT,PC_PA,M,1984-05,9.326,
GBR,STINT,TOT,PC_PA,M,1984-06,9.3073,
GBR,STINT,TOT,PC_PA,M,1984-07,11.4887,
GBR,STINT,TOT,PC_PA,M,1984-08,10.7862,
GBR,STINT,TOT,PC_PA,M,1984-09,10.7086,
GBR,STINT,TOT,PC_PA,M,1984-10,10.5157,
GBR,STINT,TOT,PC_PA,M,1984-11,9.7565,
GBR,STINT,TOT,PC_PA,M,1984-12,9.6999,
GBR,STINT,TOT,PC_PA,M,1985-01,11.7174,
GBR,STINT,TOT,PC_PA,M,1985-02,13.6111,
GBR,STINT,TOT,PC_PA,M,1985-03,13.4258,
GBR,STINT,TOT,PC_PA,M,1985-04,12.4969,
GBR,STINT,TOT,PC_PA,M,1985-05,12.4338,
GBR,STINT,TOT,PC_PA,M,1985-06,12.343,
GBR,STINT,TOT,PC_PA,M,1985-07,11.8221,
GBR,STINT,TOT,PC_PA,M,1985-08,11.2909,
GBR,STINT,TOT,PC_PA,M,1985-09,11.4115,
GBR,STINT,TOT,PC_PA,M,1985-10,11.4229,
GBR,STINT,TOT,PC_PA,M,1985-11,11.4533,
GBR,STINT,TOT,PC_PA,M,1985-12,11.6602,
GBR,STINT,TOT,PC_PA,M,1986-01,12.6941,
GBR,STINT,TOT,PC_PA,M,1986-02,12.5545,
GBR,STINT,TOT,PC_PA,M,1986-03,11.6658,
GBR,STINT,TOT,PC_PA,M,1986-04,10.3618,
GBR,STINT,TOT,PC_PA,M,1986-05,10.079,
GBR,STINT,TOT,PC_PA,M,1986-06,9.6624,
GBR,STINT,TOT,PC_PA,M,1986-07,9.8617,
GBR,STINT,TOT,PC_PA,M,1986-08,9.7555,
GBR,STINT,TOT,PC_PA,M,1986-09,9.9805,
GBR,STINT,TOT,PC_PA,M,1986-10,10.9617,
GBR,STINT,TOT,PC_PA,M,1986-11,11.0805,
GBR,STINT,TOT,PC_PA,M,1986-12,11.2338,
GBR,STINT,TOT,PC_PA,M,1987-01,10.95,
GBR,STINT,TOT,PC_PA,M,1987-02,10.6985,
GBR,STINT,TOT,PC_PA,M,1987-03,9.8273,
GBR,STINT,TOT,PC_PA,M,1987-04,9.6645,
GBR,STINT,TOT,PC_PA,M,1987-05,8.6979,
GBR,STINT,TOT,PC_PA,M,1987-06,8.7677,
GBR,STINT,TOT,PC_PA,M,1987-07,9.1087,
GBR,STINT,TOT,PC_PA,M,1987-08,9.918,
GBR,STINT,TOT,PC_PA,M,1987-09,10.0586,
GBR,STINT,TOT,PC_PA,M,1987-10,9.8491,
GBR,STINT,TOT,PC_PA,M,1987-11,8.805,
GBR,STINT,TOT,PC_PA,M,1987-12,8.6217,
GBR,STINT,TOT,PC_PA,M,1988-01,8.8233,
GBR,STINT,TOT,PC_PA,M,1988-02,9.1012,
GBR,STINT,TOT,PC_PA,M,1988-03,8.7676,
GBR,STINT,TOT,PC_PA,M,1988-04,8.1647,
GBR,STINT,TOT,PC_PA,M,1988-05,7.882,
GBR,STINT,TOT,PC_PA,M,1988-06,8.7777,
GBR,STINT,TOT,PC_PA,M,1988-07,10.3543,
GBR,STINT,TOT,PC_PA,M,1988-08,11.1348,
GBR,STINT,TOT,PC_PA,M,1988-09,11.9886,
GBR,STINT,TOT,PC_PA,M,1988-10,11.8971,
GBR,STINT,TOT,PC_PA,M,1988-11,12.1723,
GBR,STINT,TOT,PC_PA,M,1988-12,13.0438,
GBR,STINT,TOT,PC_PA,M,1989-01,13.0457,
GBR,STINT,TOT,PC_PA,M,1989-02,12.956,
GBR,STINT,TOT,PC_PA,M,1989-03,12.955,
GBR,STINT,TOT,PC_PA,M,1989-04,13.029,
GBR,STINT,TOT,PC_PA,M,1989-05,13.0279,
GBR,STINT,TOT,PC_PA,M,1989-06,14.0411,
GBR,STINT,TOT,PC_PA,M,1989-07,13.8455,
GBR,STINT,TOT,PC_PA,M,1989-08,13.8018,
GBR,STINT,TOT,PC_PA,M,1989-09,13.9755,
GBR,STINT,TOT,PC_PA,M,1989-10,14.9368,
GBR,STINT,TOT,PC_PA,M,1989-11,15.0441,
GBR,STINT,TOT,PC_PA,M,1989-12,15.08,
GBR,STINT,TOT,PC_PA,M,1990-01,15.1025,
GBR,STINT,TOT,PC_PA,M,1990-02,15.0533,
GBR,STINT,TOT,PC_PA,M,1990-03,15.2007,
GBR,STINT,TOT,PC_PA,M,1990-04,15.1474,
GBR,STINT,TOT,PC_PA,M,1990-05,15.0852,
GBR,STINT,TOT,PC_PA,M,1990-06,14.9024,
GBR,STINT,TOT,PC_PA,M,1990-07,14.9009,
GBR,STINT,TOT,PC_PA,M,1990-08,14.9366,
GBR,STINT,TOT,PC_PA,M,1990-09,14.8665,
GBR,STINT,TOT,PC_PA,M,1990-10,13.9674,
GBR,STINT,TOT,PC_PA,M,1990-11,13.5341,
GBR,STINT,TOT,PC_PA,M,1990-12,13.6824,
GBR,STINT,TOT,PC_PA,M,1991-01,13.8566,
GBR,STINT,TOT,PC_PA,M,1991-02,13.1808,
GBR,STINT,TOT,PC_PA,M,1991-03,12.3255,
GBR,STINT,TOT,PC_PA,M,1991-04,11.8614,
GBR,STINT,TOT,PC_PA,M,1991-05,11.4364,
GBR,STINT,TOT,PC_PA,M,1991-06,11.1295,
GBR,STINT,TOT,PC_PA,M,1991-07,10.9893,
GBR,STINT,TOT,PC_PA,M,1991-08,10.7881,
GBR,STINT,TOT,PC_PA,M,1991-09,10.2088,
GBR,STINT,TOT,PC_PA,M,1991-10,10.2983,
GBR,STINT,TOT,PC_PA,M,1991-11,10.3738,
GBR,STINT,TOT,PC_PA,M,1991-12,10.666,
GBR,STINT,TOT,PC_PA,M,1992-01,10.5311,
GBR,STINT,TOT,PC_PA,M,1992-02,10.2655,
GBR,STINT,TOT,PC_PA,M,1992-03,10.5145,
GBR,STINT,TOT,PC_PA,M,1992-04,10.5013,
GBR,STINT,TOT,PC_PA,M,1992-05,9.9524,
GBR,STINT,TOT,PC_PA,M,1992-06,9.8918,
GBR,STINT,TOT,PC_PA,M,1992-07,10.0435,
GBR,STINT,TOT,PC_PA,M,1992-08,10.2145,
GBR,STINT,TOT,PC_PA,M,1992-09,9.8289,
GBR,STINT,TOT,PC_PA,M,1992-10,8.1734,
GBR,STINT,TOT,PC_PA,M,1992-11,7.0429,
GBR,STINT,TOT,PC_PA,M,1992-12,7.0243,
GBR,STINT,TOT,PC_PA,M,1993-01,6.8163,
GBR,STINT,TOT,PC_PA,M,1993-02,6,
GBR,STINT,TOT,PC_PA,M,1993-03,5.8689,
GBR,STINT,TOT,PC_PA,M,1993-04,5.844,
GBR,STINT,TOT,PC_PA,M,1993-05,5.8566,
GBR,STINT,TOT,PC_PA,M,1993-06,5.765,
GBR,STINT,TOT,PC_PA,M,1993-07,5.8059,
GBR,STINT,TOT,PC_PA,M,1993-08,5.7057,
GBR,STINT,TOT,PC_PA,M,1993-09,5.7932,
GBR,STINT,TOT,PC_PA,M,1993-10,5.6493,
GBR,STINT,TOT,PC_PA,M,1993-11,5.463,
GBR,STINT,TOT,PC_PA,M,1993-12,5.2329,
GBR,STINT,TOT,PC_PA,M,1994-01,5.2865,
GBR,STINT,TOT,PC_PA,M,1994-02,5.1358,
GBR,STINT,TOT,PC_PA,M,1994-03,5.0867,
GBR,STINT,TOT,PC_PA,M,1994-04,5.1242,
GBR,STINT,TOT,PC_PA,M,1994-05,5.095,
GBR,STINT,TOT,PC_PA,M,1994-06,5.0634,
GBR,STINT,TOT,PC_PA,M,1994-07,5.1053,
GBR,STINT,TOT,PC_PA,M,1994-08,5.4466,
GBR,STINT,TOT,PC_PA,M,1994-09,5.5777,
GBR,STINT,TOT,PC_PA,M,1994-10,5.8148,
GBR,STINT,TOT,PC_PA,M,1994-11,5.9679,
GBR,STINT,TOT,PC_PA,M,1994-12,6.248,
GBR,STINT,TOT,PC_PA,M,1995-01,6.4798,
GBR,STINT,TOT,PC_PA,M,1995-02,6.6701,
GBR,STINT,TOT,PC_PA,M,1995-03,6.5861,
GBR,STINT,TOT,PC_PA,M,1995-04,6.6197,
GBR,STINT,TOT,PC_PA,M,1995-05,6.659,
GBR,STINT,TOT,PC_PA,M,1995-06,6.5557,
GBR,STINT,TOT,PC_PA,M,1995-07,6.72,
GBR,STINT,TOT,PC_PA,M,1995-08,6.7336,
GBR,STINT,TOT,PC_PA,M,1995-09,6.6645,
GBR,STINT,TOT,PC_PA,M,1995-10,6.6791,
GBR,STINT,TOT,PC_PA,M,1995-11,6.5807,
GBR,STINT,TOT,PC_PA,M,1995-12,6.4371,
GBR,STINT,TOT,PC_PA,M,1996-01,6.3132,
GBR,STINT,TOT,PC_PA,M,1996-02,6.1131,
GBR,STINT,TOT,PC_PA,M,1996-03,6.0126,
GBR,STINT,TOT,PC_PA,M,1996-04,5.9603,
GBR,STINT,TOT,PC_PA,M,1996-05,5.9843,
GBR,STINT,TOT,PC_PA,M,1996-06,5.7933,
GBR,STINT,TOT,PC_PA,M,1996-07,5.6913,
GBR,STINT,TOT,PC_PA,M,1996-08,5.7121,
GBR,STINT,TOT,PC_PA,M,1996-09,5.739,
GBR,STINT,TOT,PC_PA,M,1996-10,5.8896,
GBR,STINT,TOT,PC_PA,M,1996-11,6.2476,
GBR,STINT,TOT,PC_PA,M,1996-12,6.2898,
GBR,STINT,TOT,PC_PA,M,1997-01,6.2707,
GBR,STINT,TOT,PC_PA,M,1997-02,6.1435,
GBR,STINT,TOT,PC_PA,M,1997-03,6.1503,
GBR,STINT,TOT,PC_PA,M,1997-04,6.3314,
GBR,STINT,TOT,PC_PA,M,1997-05,6.3903,
GBR,STINT,TOT,PC_PA,M,1997-06,6.6219,
GBR,STINT,TOT,PC_PA,M,1997-07,6.917,
GBR,STINT,TOT,PC_PA,M,1997-08,7.116,
GBR,STINT,TOT,PC_PA,M,1997-09,7.1744,
GBR,STINT,TOT,PC_PA,M,1997-10,7.2238,
GBR,STINT,TOT,PC_PA,M,1997-11,7.496,
GBR,STINT,TOT,PC_PA,M,1997-12,7.5681,
GBR,STINT,TOT,PC_PA,M,1998-01,7.436,
GBR,STINT,TOT,PC_PA,M,1998-02,7.421,
GBR,STINT,TOT,PC_PA,M,1998-03,7.43,
GBR,STINT,TOT,PC_PA,M,1998-04,7.3951,
GBR,STINT,TOT,PC_PA,M,1998-05,7.3728,
GBR,STINT,TOT,PC_PA,M,1998-06,7.5924,
GBR,STINT,TOT,PC_PA,M,1998-07,7.6614,
GBR,STINT,TOT,PC_PA,M,1998-08,7.6098,
GBR,STINT,TOT,PC_PA,M,1998-09,7.3368,
GBR,STINT,TOT,PC_PA,M,1998-10,7.09,
GBR,STINT,TOT,PC_PA,M,1998-11,6.8198,
GBR,STINT,TOT,PC_PA,M,1998-12,6.3186,
GBR,STINT,TOT,PC_PA,M,1999-01,5.741,
GBR,STINT,TOT,PC_PA,M,1999-02,5.379,
GBR,STINT,TOT,PC_PA,M,1999-03,5.2643,
GBR,STINT,TOT,PC_PA,M,1999-04,5.1893,
GBR,STINT,TOT,PC_PA,M,1999-05,5.2176,
GBR,STINT,TOT,PC_PA,M,1999-06,5.093,
GBR,STINT,TOT,PC_PA,M,1999-07,5.0289,
GBR,STINT,TOT,PC_PA,M,1999-08,5.1352,
GBR,STINT,TOT,PC_PA,M,1999-09,5.2809,
GBR,STINT,TOT,PC_PA,M,1999-10,5.8576,
GBR,STINT,TOT,PC_PA,M,1999-11,5.7193,
GBR,STINT,TOT,PC_PA,M,1999-12,5.8916,
GBR,STINT,TOT,PC_PA,M,2000-01,6.0152,
GBR,STINT,TOT,PC_PA,M,2000-02,6.0991,
GBR,STINT,TOT,PC_PA,M,2000-03,6.0878,
GBR,STINT,TOT,PC_PA,M,2000-04,6.1728,
GBR,STINT,TOT,PC_PA,M,2000-05,6.187,
GBR,STINT,TOT,PC_PA,M,2000-06,6.0958,
GBR,STINT,TOT,PC_PA,M,2000-07,6.0826,
GBR,STINT,TOT,PC_PA,M,2000-08,6.0913,
GBR,STINT,TOT,PC_PA,M,2000-09,6.0811,
GBR,STINT,TOT,PC_PA,M,2000-10,6.0485,
GBR,STINT,TOT,PC_PA,M,2000-11,5.9794,
GBR,STINT,TOT,PC_PA,M,2000-12,5.8512,
GBR,STINT,TOT,PC_PA,M,2001-01,5.7338,
GBR,STINT,TOT,PC_PA,M,2001-02,5.661,
GBR,STINT,TOT,PC_PA,M,2001-03,5.4443,
GBR,STINT,TOT,PC_PA,M,2001-04,5.3037,
GBR,STINT,TOT,PC_PA,M,2001-05,5.1479,
GBR,STINT,TOT,PC_PA,M,2001-06,5.1621,
GBR,STINT,TOT,PC_PA,M,2001-07,5.1673,
GBR,STINT,TOT,PC_PA,M,2001-08,4.8991,
GBR,STINT,TOT,PC_PA,M,2001-09,4.6223,
GBR,STINT,TOT,PC_PA,M,2001-10,4.3304,
GBR,STINT,TOT,PC_PA,M,2001-11,3.9084,
